Date,Close
8/1/1995,1.553571
8/2/1995,1.584821
8/3/1995,1.607143
8/4/1995,1.580357
8/7/1995,1.549107
8/8/1995,1.517857
8/9/1995,1.540179
8/10/1995,1.526786
8/11/1995,1.537946
8/14/1995,1.549107
8/15/1995,1.573661
8/16/1995,1.589286
8/17/1995,1.59375
8/18/1995,1.602679
8/21/1995,1.575893
8/22/1995,1.598214
8/23/1995,1.625
8/24/1995,1.633929
8/25/1995,1.598214
8/28/1995,1.535714
8/29/1995,1.540179
8/30/1995,1.549107
8/31/1995,1.535714
9/1/1995,1.533482
9/5/1995,1.553571
9/6/1995,1.5625
9/7/1995,1.598214
9/8/1995,1.598214
9/11/1995,1.580357
9/12/1995,1.533482
9/13/1995,1.513393
9/14/1995,1.428571
9/15/1995,1.28125
9/18/1995,1.310268
9/19/1995,1.3125
9/20/1995,1.308036
9/21/1995,1.321429
9/22/1995,1.323661
9/25/1995,1.339843
9/26/1995,1.334821
9/27/1995,1.294643
9/28/1995,1.348214
9/29/1995,1.330357
10/2/1995,1.34375
10/3/1995,1.34375
10/4/1995,1.299107
10/5/1995,1.303571
10/6/1995,1.274554
10/9/1995,1.243304
10/10/1995,1.238839
10/11/1995,1.245536
10/12/1995,1.261161
10/13/1995,1.285714
10/16/1995,1.290179
10/17/1995,1.308036
10/18/1995,1.334821
10/19/1995,1.241071
10/20/1995,1.254464
10/23/1995,1.254464
10/24/1995,1.254464
10/25/1995,1.241071
10/26/1995,1.245536
10/27/1995,1.241071
10/30/1995,1.258929
10/31/1995,1.296875
11/1/1995,1.308036
11/2/1995,1.308036
11/3/1995,1.303571
11/6/1995,1.361607
11/7/1995,1.415179
11/8/1995,1.388393
11/9/1995,1.40625
11/10/1995,1.419643
11/13/1995,1.459821
11/14/1995,1.482143
11/15/1995,1.464286
11/16/1995,1.426339
11/17/1995,1.433036
11/20/1995,1.379464
11/21/1995,1.379464
11/22/1995,1.379464
11/24/1995,1.435268
11/27/1995,1.40625
11/28/1995,1.428571
11/29/1995,1.401786
11/30/1995,1.361607
12/1/1995,1.34375
12/4/1995,1.410714
12/5/1995,1.410714
12/6/1995,1.383929
12/7/1995,1.377232
12/8/1995,1.40625
12/11/1995,1.379464
12/12/1995,1.357143
12/13/1995,1.370536
12/14/1995,1.366071
12/15/1995,1.258929
12/18/1995,1.151786
12/19/1995,1.169643
12/20/1995,1.165179
12/21/1995,1.160714
12/22/1995,1.151786
12/26/1995,1.145089
12/27/1995,1.15625
12/28/1995,1.142857
12/29/1995,1.138393
1/2/1996,1.147321
1/3/1996,1.147321
1/4/1996,1.127232
1/5/1996,1.223214
1/8/1996,1.236607
1/9/1996,1.169643
1/10/1996,1.223214
1/11/1996,1.25
1/12/1996,1.209821
1/15/1996,1.21875
1/16/1996,1.234375
1/17/1996,1.214286
1/18/1996,1.140625
1/19/1996,1.066964
1/22/1996,1.089286
1/23/1996,1.129464
1/24/1996,1.151786
1/25/1996,1.080357
1/26/1996,1.09375
1/29/1996,1.040179
1/30/1996,0.975446
1/31/1996,0.986607
2/1/1996,1.013393
2/2/1996,1.044643
2/5/1996,1.044643
2/6/1996,1.058036
2/7/1996,1.008929
2/8/1996,0.995536
2/9/1996,0.991071
2/12/1996,1.013393
2/13/1996,1.004464
2/14/1996,0.986607
2/15/1996,1
2/16/1996,0.982143
2/20/1996,1.035714
2/21/1996,1.058036
2/22/1996,1.066964
2/23/1996,1.066964
2/26/1996,1.053571
2/27/1996,1.022321
2/28/1996,0.991071
2/29/1996,0.982143
3/1/1996,0.959821
3/4/1996,0.9375
3/5/1996,0.950893
3/6/1996,0.935268
3/7/1996,0.921875
3/8/1996,0.928571
3/11/1996,0.924107
3/12/1996,0.921875
3/13/1996,0.919643
3/14/1996,0.915179
3/15/1996,0.924107
3/18/1996,0.933036
3/19/1996,0.919643
3/20/1996,0.901786
3/21/1996,0.897321
3/22/1996,0.90625
3/25/1996,0.857143
3/26/1996,0.852679
3/27/1996,0.901786
3/28/1996,0.863839
3/29/1996,0.877232
4/1/1996,0.910714
4/2/1996,0.892857
4/3/1996,0.877232
4/4/1996,0.861607
4/8/1996,0.870536
4/9/1996,0.928571
4/10/1996,0.928571
4/11/1996,0.919643
4/12/1996,0.910714
4/15/1996,0.919643
4/16/1996,0.924107
4/17/1996,0.901786
4/18/1996,0.883929
4/19/1996,0.895089
4/22/1996,0.897321
4/23/1996,0.883929
4/24/1996,0.866071
4/25/1996,0.888393
4/26/1996,0.883929
4/29/1996,0.883929
4/30/1996,0.870536
5/1/1996,0.870536
5/2/1996,0.848214
5/3/1996,0.852679
5/6/1996,0.915179
5/7/1996,0.959821
5/8/1996,0.955357
5/9/1996,0.933036
5/10/1996,0.973214
5/13/1996,0.966518
5/14/1996,0.982143
5/15/1996,1.017857
5/16/1996,1.013393
5/17/1996,0.986607
5/20/1996,0.997768
5/21/1996,0.96875
5/22/1996,0.930804
5/23/1996,0.9375
5/24/1996,0.955357
5/28/1996,0.941964
5/29/1996,0.888393
5/30/1996,0.910714
5/31/1996,0.933036
6/3/1996,0.883929
6/4/1996,0.863839
6/5/1996,0.897321
6/6/1996,0.866071
6/7/1996,0.870536
6/10/1996,0.861607
6/11/1996,0.857143
6/12/1996,0.866071
6/13/1996,0.879464
6/14/1996,0.854911
6/17/1996,0.84375
6/18/1996,0.8125
6/19/1996,0.825893
6/20/1996,0.8125
6/21/1996,0.808036
6/24/1996,0.794643
6/25/1996,0.736607
6/26/1996,0.709821
6/27/1996,0.736607
6/28/1996,0.75
7/1/1996,0.767857
7/2/1996,0.75
7/3/1996,0.691964
7/5/1996,0.696429
7/8/1996,0.683036
7/9/1996,0.678571
7/10/1996,0.669643
7/11/1996,0.638393
7/12/1996,0.645089
7/15/1996,0.613839
7/16/1996,0.602679
7/17/1996,0.602679
7/18/1996,0.745536
7/19/1996,0.741071
7/22/1996,0.723214
7/23/1996,0.732143
7/24/1996,0.743304
7/25/1996,0.75
7/26/1996,0.785714
7/29/1996,0.794643
7/30/1996,0.763393
7/31/1996,0.785714
8/1/1996,0.758929
8/2/1996,0.772321
8/5/1996,0.75
8/6/1996,0.767857
8/7/1996,0.799107
8/8/1996,0.790179
8/9/1996,0.825893
8/12/1996,0.821429
8/13/1996,0.803571
8/14/1996,0.8125
8/15/1996,0.794643
8/16/1996,0.803571
8/19/1996,0.84375
8/20/1996,0.839286
8/21/1996,0.821429
8/22/1996,0.830357
8/23/1996,0.852679
8/26/1996,0.861607
8/27/1996,0.887832
8/28/1996,0.888393
8/29/1996,0.875
8/30/1996,0.866071
9/3/1996,0.861607
9/4/1996,0.861607
9/5/1996,0.816964
9/6/1996,0.821429
9/9/1996,0.785714
9/10/1996,0.767857
9/11/1996,0.754464
9/12/1996,0.727679
9/13/1996,0.75
9/16/1996,0.799107
9/17/1996,0.821429
9/18/1996,0.839286
9/19/1996,0.834821
9/20/1996,0.816964
9/23/1996,0.799107
9/24/1996,0.803571
9/25/1996,0.799107
9/26/1996,0.799107
9/27/1996,0.796875
9/30/1996,0.792411
10/1/1996,0.879464
10/2/1996,0.84375
10/3/1996,0.799107
10/4/1996,0.814732
10/7/1996,0.825893
10/8/1996,0.830357
10/9/1996,0.821429
10/10/1996,0.863839
10/11/1996,0.866071
10/14/1996,0.901786
10/15/1996,0.901786
10/16/1996,0.919643
10/17/1996,0.941964
10/18/1996,0.948661
10/21/1996,0.915179
10/22/1996,0.888393
10/23/1996,0.883929
10/24/1996,0.883929
10/25/1996,0.875
10/28/1996,0.875
10/29/1996,0.830357
10/30/1996,0.816964
10/31/1996,0.821429
11/1/1996,0.866071
11/4/1996,0.870536
11/5/1996,0.910714
11/6/1996,0.910714
11/7/1996,0.924107
11/8/1996,0.9375
11/11/1996,0.928571
11/12/1996,0.901786
11/13/1996,0.912946
11/14/1996,0.915179
11/15/1996,0.892857
11/18/1996,0.883929
11/19/1996,0.888393
11/20/1996,0.892857
11/21/1996,0.875
11/22/1996,0.901786
11/25/1996,0.892857
11/26/1996,0.866071
11/27/1996,0.875
11/29/1996,0.861607
12/2/1996,0.897321
12/3/1996,0.897321
12/4/1996,0.892857
12/5/1996,0.892857
12/6/1996,0.897321
12/9/1996,0.892857
12/10/1996,0.875
12/11/1996,0.857143
12/12/1996,0.852679
12/13/1996,0.830357
12/16/1996,0.808036
12/17/1996,0.803571
12/18/1996,0.825893
12/19/1996,0.794643
12/20/1996,0.839286
12/23/1996,0.830357
12/24/1996,0.825893
12/26/1996,0.821429
12/27/1996,0.825893
12/30/1996,0.776786
12/31/1996,0.745536
1/2/1997,0.75
1/3/1997,0.776786
1/6/1997,0.638393
1/7/1997,0.625
1/8/1997,0.629464
1/9/1997,0.633929
1/10/1997,0.651786
1/13/1997,0.647321
1/14/1997,0.638393
1/15/1997,0.616071
1/16/1997,0.598214
1/17/1997,0.598214
1/20/1997,0.604911
1/21/1997,0.616071
1/22/1997,0.613839
1/23/1997,0.616071
1/24/1997,0.602679
1/27/1997,0.59375
1/28/1997,0.59375
1/29/1997,0.59375
1/30/1997,0.598214
1/31/1997,0.59375
2/3/1997,0.582589
2/4/1997,0.549107
2/5/1997,0.544643
2/6/1997,0.571429
2/7/1997,0.564732
2/10/1997,0.558036
2/11/1997,0.560268
2/12/1997,0.5625
2/13/1997,0.575893
2/14/1997,0.582589
2/18/1997,0.638393
2/19/1997,0.629464
2/20/1997,0.607143
2/21/1997,0.584821
2/24/1997,0.59375
2/25/1997,0.602679
2/26/1997,0.611607
2/27/1997,0.607143
2/28/1997,0.580357
3/3/1997,0.575893
3/4/1997,0.589286
3/5/1997,0.607143
3/6/1997,0.59375
3/7/1997,0.589286
3/10/1997,0.59375
3/11/1997,0.584821
3/12/1997,0.580357
3/13/1997,0.584821
3/14/1997,0.591518
3/17/1997,0.589286
3/18/1997,0.580357
3/19/1997,0.575893
3/20/1997,0.616071
3/21/1997,0.59375
3/24/1997,0.589286
3/25/1997,0.589286
3/26/1997,0.598214
3/27/1997,0.665179
3/31/1997,0.651786
4/1/1997,0.625
4/2/1997,0.642857
4/3/1997,0.674107
4/4/1997,0.6875
4/7/1997,0.696429
4/8/1997,0.683036
4/9/1997,0.678571
4/10/1997,0.674107
4/11/1997,0.651786
4/14/1997,0.669643
4/15/1997,0.658482
4/16/1997,0.662946
4/17/1997,0.678571
4/18/1997,0.65625
4/21/1997,0.642857
4/22/1997,0.660714
4/23/1997,0.647321
4/24/1997,0.638393
4/25/1997,0.625
4/28/1997,0.629464
4/29/1997,0.631696
4/30/1997,0.607143
5/1/1997,0.607143
5/2/1997,0.607143
5/5/1997,0.607143
5/6/1997,0.602679
5/7/1997,0.589286
5/8/1997,0.607143
5/9/1997,0.609375
5/12/1997,0.627232
5/13/1997,0.627232
5/14/1997,0.631696
5/15/1997,0.633929
5/16/1997,0.616071
5/19/1997,0.607143
5/20/1997,0.616071
5/21/1997,0.602679
5/22/1997,0.59375
5/23/1997,0.602679
5/27/1997,0.616071
5/28/1997,0.607143
5/29/1997,0.59375
5/30/1997,0.59375
6/2/1997,0.604911
6/3/1997,0.595982
6/4/1997,0.59375
6/5/1997,0.595982
6/6/1997,0.598214
6/9/1997,0.59375
6/10/1997,0.580357
6/11/1997,0.582589
6/12/1997,0.573661
6/13/1997,0.564732
6/16/1997,0.553571
6/17/1997,0.583704
6/18/1997,0.569196
6/19/1997,0.5625
6/20/1997,0.555804
6/23/1997,0.549107
6/24/1997,0.546875
6/25/1997,0.540179
6/26/1997,0.524554
6/27/1997,0.524554
6/30/1997,0.508929
7/1/1997,0.470982
7/2/1997,0.466518
7/3/1997,0.488839
7/7/1997,0.493304
7/8/1997,0.491071
7/9/1997,0.488839
7/10/1997,0.473214
7/11/1997,0.542411
7/14/1997,0.558036
7/15/1997,0.569196
7/16/1997,0.587054
7/17/1997,0.625
7/18/1997,0.619418
7/21/1997,0.577007
7/22/1997,0.591518
7/23/1997,0.575893
7/24/1997,0.564732
7/25/1997,0.580357
7/28/1997,0.587054
7/29/1997,0.589286
7/30/1997,0.620536
7/31/1997,0.625
8/1/1997,0.685268
8/4/1997,0.705357
8/5/1997,0.705357
8/6/1997,0.939732
8/7/1997,1.042411
8/8/1997,0.957589
8/11/1997,0.877232
8/12/1997,0.787946
8/13/1997,0.84375
8/14/1997,0.821429
8/15/1997,0.830357
8/18/1997,0.84375
8/19/1997,0.872768
8/20/1997,0.879464
8/21/1997,0.857143
8/22/1997,0.84375
8/25/1997,0.823661
8/26/1997,0.794643
8/27/1997,0.810268
8/28/1997,0.785714
8/29/1997,0.776786
9/2/1997,0.799107
9/3/1997,0.803571
9/4/1997,0.803571
9/5/1997,0.792411
9/8/1997,0.767857
9/9/1997,0.779018
9/10/1997,0.819196
9/11/1997,0.799107
9/12/1997,0.787946
9/15/1997,0.767857
9/16/1997,0.783482
9/17/1997,0.779018
9/18/1997,0.796875
9/19/1997,0.783482
9/22/1997,0.814732
9/23/1997,0.776786
9/24/1997,0.767857
9/25/1997,0.754464
9/26/1997,0.761161
9/29/1997,0.787946
9/30/1997,0.774554
10/1/1997,0.768971
10/2/1997,0.783482
10/3/1997,0.790179
10/6/1997,0.783482
10/7/1997,0.779018
10/8/1997,0.767857
10/9/1997,0.776786
10/10/1997,0.810268
10/13/1997,0.810268
10/14/1997,0.810268
10/15/1997,0.850446
10/16/1997,0.767857
10/17/1997,0.71875
10/20/1997,0.667411
10/21/1997,0.680804
10/22/1997,0.662946
10/23/1997,0.633929
10/24/1997,0.591518
10/27/1997,0.598214
10/28/1997,0.647321
10/29/1997,0.625
10/30/1997,0.589286
10/31/1997,0.608257
11/3/1997,0.620536
11/4/1997,0.640625
11/5/1997,0.65625
11/6/1997,0.678571
11/7/1997,0.705357
11/10/1997,0.667411
11/11/1997,0.65625
11/12/1997,0.629464
11/13/1997,0.642857
11/14/1997,0.658482
11/17/1997,0.660714
11/18/1997,0.645089
11/19/1997,0.651786
11/20/1997,0.660714
11/21/1997,0.649554
11/24/1997,0.629464
11/25/1997,0.620536
11/26/1997,0.625
11/28/1997,0.633929
12/1/1997,0.633929
12/2/1997,0.566964
12/3/1997,0.5625
12/4/1997,0.558036
12/5/1997,0.564732
12/8/1997,0.555804
12/9/1997,0.544643
12/10/1997,0.526786
12/11/1997,0.520089
12/12/1997,0.504464
12/15/1997,0.497768
12/16/1997,0.511161
12/17/1997,0.497768
12/18/1997,0.493304
12/19/1997,0.488839
12/22/1997,0.475446
12/23/1997,0.462054
12/24/1997,0.46875
12/26/1997,0.475446
12/29/1997,0.46875
12/30/1997,0.470982
12/31/1997,0.46875
1/2/1998,0.580357
1/5/1998,0.566964
1/6/1998,0.676339
1/7/1998,0.625
1/8/1998,0.649554
1/9/1998,0.649554
1/12/1998,0.651786
1/13/1998,0.696429
1/14/1998,0.705357
1/15/1998,0.685268
1/16/1998,0.671875
1/20/1998,0.680804
1/21/1998,0.675221
1/22/1998,0.6875
1/23/1998,0.696429
1/26/1998,0.694196
1/27/1998,0.683036
1/28/1998,0.685268
1/29/1998,0.660714
1/30/1998,0.654018
2/2/1998,0.631696
2/3/1998,0.654018
2/4/1998,0.651786
2/5/1998,0.654018
2/6/1998,0.660714
2/9/1998,0.685268
2/10/1998,0.694196
2/11/1998,0.678571
2/12/1998,0.691964
2/13/1998,0.696429
2/17/1998,0.700893
2/18/1998,0.734375
2/19/1998,0.729911
2/20/1998,0.714286
2/23/1998,0.758929
2/24/1998,0.761161
2/25/1998,0.796875
2/26/1998,0.839286
2/27/1998,0.84375
3/2/1998,0.8125
3/3/1998,0.825893
3/4/1998,0.872768
3/5/1998,0.859375
3/6/1998,0.872768
3/9/1998,0.8125
3/10/1998,0.859375
3/11/1998,0.933036
3/12/1998,0.964286
3/13/1998,0.96875
3/16/1998,0.953125
3/17/1998,0.940846
3/18/1998,0.962054
3/19/1998,0.955357
3/20/1998,0.941964
3/23/1998,0.933036
3/24/1998,1
3/25/1998,0.969864
3/26/1998,0.948661
3/27/1998,0.962054
3/30/1998,0.979911
3/31/1998,0.982143
4/1/1998,0.982143
4/2/1998,0.975446
4/3/1998,0.966518
4/6/1998,0.9375
4/7/1998,0.910714
4/8/1998,0.892857
4/9/1998,0.915179
4/13/1998,0.944196
4/14/1998,0.962054
4/15/1998,0.979911
4/16/1998,1.022321
4/17/1998,0.997768
4/20/1998,1.035714
4/21/1998,1.035714
4/22/1998,0.982143
4/23/1998,0.988839
4/24/1998,0.997768
4/27/1998,0.991071
4/28/1998,0.962054
4/29/1998,0.964286
4/30/1998,0.977679
5/1/1998,1
5/4/1998,1.037946
5/5/1998,1.060268
5/6/1998,1.082589
5/7/1998,1.078125
5/8/1998,1.087054
5/11/1998,1.104911
5/12/1998,1.075893
5/13/1998,1.087054
5/14/1998,1.073661
5/15/1998,1.055804
5/18/1998,1.017857
5/19/1998,1.049107
5/20/1998,1.055804
5/21/1998,1.03125
5/22/1998,0.995536
5/26/1998,0.953125
5/27/1998,0.955357
5/28/1998,0.979911
5/29/1998,0.950893
6/1/1998,0.9375
6/2/1998,0.959821
6/3/1998,0.939732
6/4/1998,0.957589
6/5/1998,0.959821
6/8/1998,0.973214
6/9/1998,1.008929
6/10/1998,1.002232
6/11/1998,0.993304
6/12/1998,1.004464
6/15/1998,0.982143
6/16/1998,1
6/17/1998,1.004464
6/18/1998,0.975446
6/19/1998,0.966518
6/22/1998,0.977679
6/23/1998,0.993304
6/24/1998,1.008929
6/25/1998,1.020089
6/26/1998,1.006696
6/29/1998,1.024554
6/30/1998,1.024554
7/1/1998,1.069196
7/2/1998,1.035714
7/6/1998,1.084821
7/7/1998,1.089286
7/8/1998,1.162946
7/9/1998,1.131696
7/10/1998,1.145089
7/13/1998,1.212054
7/14/1998,1.194196
7/15/1998,1.229911
7/16/1998,1.339286
7/17/1998,1.316964
7/20/1998,1.294643
7/21/1998,1.272321
7/22/1998,1.25
7/23/1998,1.247768
7/24/1998,1.238839
7/27/1998,1.229911
7/28/1998,1.200893
7/29/1998,1.254464
7/30/1998,1.303571
7/31/1998,1.236607
8/3/1998,1.254464
8/4/1998,1.220982
8/5/1998,1.285714
8/6/1998,1.316964
8/7/1998,1.303571
8/10/1998,1.354911
8/11/1998,1.392857
8/12/1998,1.430804
8/13/1998,1.408482
8/14/1998,1.446429
8/17/1998,1.497768
8/18/1998,1.520089
8/19/1998,1.464286
8/20/1998,1.450893
8/21/1998,1.535714
8/24/1998,1.470982
8/25/1998,1.457589
8/26/1998,1.441964
8/27/1998,1.339286
8/28/1998,1.220982
8/31/1998,1.113839
9/1/1998,1.21875
9/2/1998,1.270089
9/3/1998,1.236607
9/4/1998,1.254464
9/8/1998,1.366071
9/9/1998,1.334821
9/10/1998,1.361607
9/11/1998,1.34375
9/14/1998,1.328125
9/15/1998,1.363839
9/16/1998,1.332589
9/17/1998,1.285714
9/18/1998,1.3125
9/21/1998,1.319196
9/22/1998,1.321429
9/23/1998,1.368304
9/24/1998,1.375
9/25/1998,1.383929
9/28/1998,1.395089
9/29/1998,1.410714
9/30/1998,1.361607
10/1/1998,1.274554
10/2/1998,1.252232
10/5/1998,1.149554
10/6/1998,1.162946
10/7/1998,1.140625
10/8/1998,1.100446
10/9/1998,1.254464
10/12/1998,1.337054
10/13/1998,1.383929
10/14/1998,1.334821
10/15/1998,1.308036
10/16/1998,1.310268
10/19/1998,1.339286
10/20/1998,1.287946
10/21/1998,1.325893
10/22/1998,1.3125
10/23/1998,1.267857
10/26/1998,1.337054
10/27/1998,1.258929
10/28/1998,1.314732
10/29/1998,1.301339
10/30/1998,1.325893
11/2/1998,1.34375
11/3/1998,1.350446
11/4/1998,1.381696
11/5/1998,1.363839
11/6/1998,1.359375
11/9/1998,1.308036
11/10/1998,1.254464
11/11/1998,1.198661
11/12/1998,1.214286
11/13/1998,1.274554
11/16/1998,1.285714
11/17/1998,1.243304
11/18/1998,1.265625
11/19/1998,1.276786
11/20/1998,1.261161
11/23/1998,1.294643
11/24/1998,1.283482
11/25/1998,1.254464
11/27/1998,1.252232
11/30/1998,1.140625
12/1/1998,1.21875
12/2/1998,1.285714
12/3/1998,1.203125
12/4/1998,1.169643
12/7/1998,1.205357
12/8/1998,1.145089
12/9/1998,1.142857
12/10/1998,1.142857
12/11/1998,1.205357
12/14/1998,1.160714
12/15/1998,1.198661
12/16/1998,1.171875
12/17/1998,1.194196
12/18/1998,1.256696
12/21/1998,1.252232
12/22/1998,1.357143
12/23/1998,1.421875
12/24/1998,1.401786
12/28/1998,1.459821
12/29/1998,1.457589
12/30/1998,1.430804
12/31/1998,1.462054
1/4/1999,1.473214
1/5/1999,1.546875
1/6/1999,1.491071
1/7/1999,1.607143
1/8/1999,1.607143
1/11/1999,1.638393
1/12/1999,1.647321
1/13/1999,1.660714
1/14/1999,1.477679
1/15/1999,1.475446
1/19/1999,1.459821
1/20/1999,1.448661
1/21/1999,1.386161
1/22/1999,1.383929
1/25/1999,1.40625
1/26/1999,1.446429
1/27/1999,1.433036
1/28/1999,1.459821
1/29/1999,1.470982
2/1/1999,1.462054
2/2/1999,1.399554
2/3/1999,1.435268
2/4/1999,1.352679
2/5/1999,1.296875
2/8/1999,1.348214
2/9/1999,1.328125
2/10/1999,1.368304
2/11/1999,1.415179
2/12/1999,1.345982
2/16/1999,1.368304
2/17/1999,1.321429
2/18/1999,1.285714
2/19/1999,1.328125
2/22/1999,1.372768
2/23/1999,1.372768
2/24/1999,1.337054
2/25/1999,1.319196
2/26/1999,1.243304
3/1/1999,1.205357
3/2/1999,1.236607
3/3/1999,1.220982
3/4/1999,1.194196
3/5/1999,1.185268
3/8/1999,1.227679
3/9/1999,1.21875
3/10/1999,1.162946
3/11/1999,1.149554
3/12/1999,1.185268
3/15/1999,1.216518
3/16/1999,1.267857
3/17/1999,1.216518
3/18/1999,1.267857
3/19/1999,1.196429
3/22/1999,1.252232
3/23/1999,1.178571
3/24/1999,1.203125
3/25/1999,1.207589
3/26/1999,1.1875
3/29/1999,1.263393
3/30/1999,1.28125
3/31/1999,1.283482
4/1/1999,1.287946
4/5/1999,1.323661
4/6/1999,1.357143
4/7/1999,1.325893
4/8/1999,1.316964
4/9/1999,1.3125
4/12/1999,1.294643
4/13/1999,1.236607
4/14/1999,1.268971
4/15/1999,1.276786
4/16/1999,1.265625
4/19/1999,1.209821
4/20/1999,1.216518
4/21/1999,1.227679
4/22/1999,1.299107
4/23/1999,1.399554
4/26/1999,1.462054
4/27/1999,1.633929
4/28/1999,1.573661
4/29/1999,1.535714
4/30/1999,1.642857
5/3/1999,1.770089
5/4/1999,1.660714
5/5/1999,1.678571
5/6/1999,1.589286
5/7/1999,1.638393
5/10/1999,1.616071
5/11/1999,1.598214
5/12/1999,1.660714
5/13/1999,1.649554
5/14/1999,1.584821
5/17/1999,1.584821
5/18/1999,1.616071
5/19/1999,1.613839
5/20/1999,1.517857
5/21/1999,1.569196
5/24/1999,1.497768
5/25/1999,1.482143
5/26/1999,1.573661
5/27/1999,1.553571
5/28/1999,1.573661
6/1/1999,1.600446
6/2/1999,1.662946
6/3/1999,1.694196
6/4/1999,1.71875
6/7/1999,1.747768
6/8/1999,1.703125
6/9/1999,1.729911
6/10/1999,1.71875
6/11/1999,1.658482
6/14/1999,1.622768
6/15/1999,1.645089
6/16/1999,1.712054
6/17/1999,1.65625
6/18/1999,1.683036
6/21/1999,1.660714
6/22/1999,1.620536
6/23/1999,1.560268
6/24/1999,1.511161
6/25/1999,1.506696
6/28/1999,1.520089
6/29/1999,1.620536
6/30/1999,1.654018
7/1/1999,1.618304
7/2/1999,1.654018
7/6/1999,1.691964
7/7/1999,1.78125
7/8/1999,1.946429
7/9/1999,1.986607
7/12/1999,1.946429
7/13/1999,1.917411
7/14/1999,1.997768
7/15/1999,1.901786
7/16/1999,1.895089
7/19/1999,1.944196
7/20/1999,1.888393
7/21/1999,1.930804
7/22/1999,1.870536
7/23/1999,1.904018
7/26/1999,1.819196
7/27/1999,1.917411
7/28/1999,1.941964
7/29/1999,1.924107
7/30/1999,1.988839
8/2/1999,1.991071
8/3/1999,1.973214
8/4/1999,1.921875
8/5/1999,1.955357
8/6/1999,1.933036
8/9/1999,1.944196
8/10/1999,1.977679
8/11/1999,2.131696
8/12/1999,2.142857
8/13/1999,2.145089
8/16/1999,2.160714
8/17/1999,2.154018
8/18/1999,2.147321
8/19/1999,2.098214
8/20/1999,2.113839
8/23/1999,2.169643
8/24/1999,2.15625
8/25/1999,2.191964
8/26/1999,2.21875
8/27/1999,2.3125
8/30/1999,2.216518
8/31/1999,2.330357
9/1/1999,2.450893
9/2/1999,2.520089
9/3/1999,2.625
9/7/1999,2.727679
9/8/1999,2.660714
9/9/1999,2.698661
9/10/1999,2.765625
9/13/1999,2.678571
9/14/1999,2.779018
9/15/1999,2.691964
9/16/1999,2.743304
9/17/1999,2.747768
9/20/1999,2.823661
9/21/1999,2.473214
9/22/1999,2.511161
9/23/1999,2.261161
9/24/1999,2.319196
9/27/1999,2.189732
9/28/1999,2.129464
9/29/1999,2.109375
9/30/1999,2.261161
10/1/1999,2.204239
10/4/1999,2.305804
10/5/1999,2.426339
10/6/1999,2.399554
10/7/1999,2.370536
10/8/1999,2.341518
10/11/1999,2.381696
10/12/1999,2.417411
10/13/1999,2.286829
10/14/1999,2.613839
10/15/1999,2.662946
10/18/1999,2.616071
10/19/1999,2.446429
10/20/1999,2.683036
10/21/1999,2.71875
10/22/1999,2.640625
10/25/1999,2.660714
10/26/1999,2.680804
10/27/1999,2.727679
10/28/1999,2.78125
10/29/1999,2.861607
11/1/1999,2.772321
11/2/1999,2.866071
11/3/1999,2.910714
11/4/1999,2.986607
11/5/1999,3.154018
11/8/1999,3.441964
11/9/1999,3.200893
11/10/1999,3.265625
11/11/1999,3.294643
11/12/1999,3.236607
11/15/1999,3.194196
11/16/1999,3.256696
11/17/1999,3.223214
11/18/1999,3.200893
11/19/1999,3.301339
11/22/1999,3.236607
11/23/1999,3.314732
11/24/1999,3.381696
11/26/1999,3.395089
11/29/1999,3.377232
11/30/1999,3.495536
12/1/1999,3.680804
12/2/1999,3.935268
12/3/1999,4.107143
12/6/1999,4.142857
12/7/1999,4.207589
12/8/1999,3.930804
12/9/1999,3.758929
12/10/1999,3.678571
12/13/1999,3.535714
12/14/1999,3.388393
12/15/1999,3.464286
12/16/1999,3.511161
12/17/1999,3.571429
12/20/1999,3.5
12/21/1999,3.660714
12/22/1999,3.569196
12/23/1999,3.696429
12/27/1999,3.546875
12/28/1999,3.506696
12/29/1999,3.595982
12/30/1999,3.582589
12/31/1999,3.671875
1/3/2000,3.997768
1/4/2000,3.660714
1/5/2000,3.714286
1/6/2000,3.392857
1/7/2000,3.553571
1/10/2000,3.491071
1/11/2000,3.3125
1/12/2000,3.113839
1/13/2000,3.455357
1/14/2000,3.587054
1/18/2000,3.712054
1/19/2000,3.805804
1/20/2000,4.053571
1/21/2000,3.975446
1/24/2000,3.794643
1/25/2000,4.008929
1/26/2000,3.935268
1/27/2000,3.928571
1/28/2000,3.629464
1/31/2000,3.705357
2/1/2000,3.580357
2/2/2000,3.529018
2/3/2000,3.689732
2/4/2000,3.857143
2/7/2000,4.073661
2/8/2000,4.102679
2/9/2000,4.022321
2/10/2000,4.053571
2/11/2000,3.883929
2/14/2000,4.136161
2/15/2000,4.25
2/16/2000,4.075893
2/17/2000,4.102679
2/18/2000,3.973214
2/22/2000,4.064732
2/23/2000,4.151786
2/24/2000,4.114397
2/25/2000,3.941964
2/28/2000,4.044643
2/29/2000,4.09375
3/1/2000,4.654018
3/2/2000,4.357143
3/3/2000,4.571429
3/6/2000,4.488839
3/7/2000,4.388393
3/8/2000,4.357143
3/9/2000,4.366071
3/10/2000,4.491071
3/13/2000,4.332589
3/14/2000,4.080357
3/15/2000,4.151786
3/16/2000,4.341518
